name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Chevrolet Enjoy 1.3 TCDi LS 7,2016,280000,0.046600741551632394,0.4333333333333333,0.2093959731543624,0.11149237472766886,172.5,7,True,False,False,True,False,True,False,True,False,False
Hyundai Verna 1.6 SX,2012,465000,0.06185203198026144,0.5314285714285714,0.3214765100671141,0.25468409586056645,259.8,5,True,False,False,True,False,True,False,True,False,False
Maruti Alto 800 LXI,2018,350000,0.018640042432479145,0.588095238095238,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i10 Magna 1.2 iTech SE,2013,325000,0.02965486329760012,0.4847619047619047,0.19228187919463088,0.12554466230936823,111.7,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto LXi BSIII,2006,110000,0.05083721111514047,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,False,False,True
Tata Indigo eCS LX BSIV,2013,220000,0.033891332861108195,0.5483333333333333,0.25906040268456376,0.09858387799564271,140.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 SLE BSIII,2015,515000,0.025418393734092055,0.38,0.6372483221476509,0.0797930283224401,195.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Ciaz 1.4 Sigma,2018,750000,0.01694545460707592,0.49357142857142855,0.2513422818791946,0.1587690631808279,130.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai EON Sportz,2018,350000,0.010590750261813818,0.5023809523809524,0.06375838926174496,0.0610021786492375,74.5,5,False,False,True,True,False,True,False,False,False,False
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,488999,0.006354280698305751,0.44999999999999996,0.19228187919463088,0.13360566448801747,113.75,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 LXI,2017,300000,0.011438044174515433,0.588095238095238,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Baleno Alpha 1.3,2017,650000,0.014827219825321886,0.6521428571428571,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Maruti A-Star Vxi,2014,250000,0.01694545460707592,0.45238095238095233,0.12550335570469798,0.09068627450980392,90.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 LXI,2014,200000,0.01694545460707592,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,True
Mahindra Scorpio S10 7 Seater,2015,950000,0.03188409358191807,0.36666666666666664,0.5218120805369127,0.23747276688453162,280.0,7,True,False,False,True,False,True,False,False,False,False
Tata Indigo eCS LX BSIV,2012,200000,0.05083721111514047,0.5483333333333333,0.25906040268456376,0.09858387799564271,140.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai EON 1.0 Era Plus,2016,276000,0.025418393734092055,0.48333333333333334,0.12550335570469798,0.0959967320261438,94.14,5,False,False,True,True,False,True,False,False,False,False
Hyundai EON Magna Plus,2014,250000,0.01694545460707592,0.5023809523809524,0.06375838926174496,0.0610021786492375,74.5,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto LX,2008,95000,0.033891332861108195,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Tata Indigo CR4,2011,200000,0.02965486329760012,0.5611904761904761,0.25906040268456376,0.10130718954248367,140.0,5,True,False,False,True,False,True,False,True,False,False
Hyundai Verna 1.6 SX,2012,450000,0.04236427198812433,0.5314285714285714,0.3214765100671141,0.25468409586056645,259.8,5,True,False,False,True,False,True,False,True,False,False
Mahindra XUV500 W6 2WD,2013,900000,0.0076252215673581715,0.35952380952380947,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,False,False,False
Tata Indigo CS LX (TDI) BS III,2010,200000,0.07413779371443484,0.4545238095238095,0.25906040268456376,0.09858387799564271,135.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai i10 Sportz,2010,200000,0.02965486329760012,0.4847619047619047,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,True,False,True,False,False
Mahindra Bolero 2011-2019 SLE,2011,370000,0.03891705670429781,0.38,0.6372483221476509,0.0797930283224401,195.0,7,True,False,False,True,False,True,False,True,False,False
Tata Indigo CS GLX BS III,2008,250000,0.04236427198812433,0.36190476190476184,0.19093959731543622,0.0876906318082789,10.7,5,False,False,True,True,False,True,False,False,False,False
Renault KWID RXT,2016,290000,0.004236045916551717,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Ertiga SHVS VDI,2018,900000,0.014827219825321886,0.5838095238095238,0.2093959731543624,0.1516884531590414,200.0,7,True,False,False,True,False,True,False,False,False,False
Ford Figo Diesel Celebration Edition,2013,325000,0.05083721111514047,0.47619047619047616,0.2600671140939598,0.09613289760348585,160.0,5,True,False,False,True,False,True,False,True,False,False
Hyundai Grand i10 Magna,2016,425000,0.012708985043567853,0.44999999999999996,0.19228187919463088,0.1339869281045752,114.0,5,False,False,True,True,False,True,False,False,False,False
Renault KWID RXT,2016,315000,0.025418393734092055,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto K10 VXI,2014,300000,0.02965486329760012,0.5702380952380952,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i10 Sportz,2013,325000,0.02965486329760012,0.4847619047619047,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,True,False,True,False,False
Hyundai Creta 1.4 CRDi S,2016,900000,0.05507368067864853,0.509047619047619,0.25906040268456376,0.15223311546840962,219.7,5,True,False,False,True,False,True,False,False,False,False
Hyundai Creta 1.4 CRDi S Plus,2016,950000,0.05634462154770095,0.509047619047619,0.25906040268456376,0.15223311546840962,219.7,5,True,False,False,True,False,True,False,False,False,False
Volkswagen Vento Diesel Trendline,2010,320000,0.05083721111514047,0.489047619047619,0.3268456375838926,0.1928104575163399,250.0,5,True,False,False,True,False,True,False,False,False,True
Volkswagen Ameo 1.0 MPI Trendline,2019,500000,0.008472515480059785,0.46285714285714286,0.12583892617449663,0.11492374727668848,95.0,5,False,False,True,True,False,True,False,False,False,False
Ford Figo Petrol LXI,2012,290000,0.010590750261813818,0.3714285714285714,0.19194630872483223,0.10130718954248367,102.0,5,False,False,True,True,False,True,False,False,False,False
Tata Nano Lx BSIV,2012,60000,0.03812780242461626,0.6047619047619047,0.0,0.012745098039215697,51.0,4,False,False,True,True,False,True,False,False,False,False
Maruti A-Star Vxi,2009,120000,0.0593101502421566,0.45238095238095233,0.12550335570469798,0.09068627450980392,90.0,5,False,False,True,True,False,True,False,False,False,True
Honda City i-DTEC VX,2017,850000,0.043635212857176746,0.6095238095238096,0.2932885906040268,0.17728758169934644,200.0,5,True,False,False,False,False,True,False,False,False,False
Honda City i DTEC V,2015,600000,0.05422638676594692,0.6190476190476191,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,False,False,True,False,False,False,False
Volkswagen Polo 1.5 TDI Highline,2015,620000,0.013979925912620273,0.4795238095238095,0.2932885906040268,0.15250544662309368,230.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Alto LXi BSIII,2009,150000,0.02965486329760012,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Hyundai Santro Xing GL,2011,150000,0.01694545460707592,0.0,0.15503355704697988,0.07952069716775602,96.1,5,False,False,True,True,False,True,True,False,False,False
Tata Indigo Grand Petrol,2008,135000,0.01694545460707592,0.3059523809523809,0.25906040268456376,0.18191721132897604,124.0,5,False,False,True,True,False,True,True,False,False,False
Tata Indica Vista Terra 1.4 TDI,2011,200000,0.033891332861108195,0.40476190476190477,0.2620805369127517,0.10403050108932464,135.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Ciaz ZDi,2015,730000,0.02965486329760012,0.6240476190476191,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,800000,0.04236427198812433,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,8,True,False,False,True,False,True,False,False,False,False
Mahindra Xylo E8,2009,300000,0.03812780242461626,0.3333333333333333,0.6288590604026845,0.21568627450980393,260.0,8,True,False,False,True,False,True,False,True,False,False
Ford Figo Diesel Titanium,2012,190000,0.04744803546433401,0.47619047619047616,0.2600671140939598,0.09586056644880177,160.0,5,True,False,False,True,False,True,False,True,False,False
Honda Civic 1.8 V MT Inspire,2011,350000,0.021181924170583986,0.369047619047619,0.3942953020134228,0.2701525054466231,17.5,5,False,False,True,True,False,True,False,False,False,False
Hyundai Xcent 1.1 CRDi S,2015,509999,0.026265687646793667,0.5809523809523809,0.1664429530201342,0.10403050108932464,180.4,5,True,False,False,True,False,True,False,True,False,False
Maruti Ertiga LDI,2012,400000,0.03812780242461626,0.4945238095238095,0.2093959731543624,0.15239651416122008,200.0,7,True,False,False,True,False,True,False,False,False,False
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,800000,0.033891332861108195,0.3092857142857143,0.6275167785234899,0.18300653594771243,200.0,7,True,False,False,True,False,True,False,False,False,False
Tata Manza Club Class Quadrajet90 LS,2013,250000,0.021181924170583986,0.5004761904761904,0.2093959731543624,0.15250544662309368,200.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai Creta 1.6 CRDi SX,2016,930000,0.02014483642143721,0.4683333333333333,0.3214765100671141,0.2543572984749456,259.9,5,True,False,False,True,False,True,False,True,False,False
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,720000,0.01694545460707592,0.5785714285714285,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,True,False,False
Ford Figo Petrol EXI,2011,225000,0.006354280698305751,0.3714285714285714,0.19194630872483223,0.10130718954248367,102.0,5,False,False,True,True,False,True,False,False,False,False
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,950000,0.008472515480059785,0.5476190476190476,0.2932885906040268,0.18017429193899787,205.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai i20 Active 1.2,2018,530000,0.0220292180832856,0.4092857142857143,0.19228187919463088,0.13360566448801747,114.73,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 Magna 1.2,2016,470000,0.02965486329760012,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,False,False,False
Mahindra Bolero Power Plus Plus AC BSIV PS,2017,650000,0.046600741551632394,0.38,0.6372483221476509,0.08224400871459696,180.0,9,True,False,False,True,False,True,False,False,False,False
Tata Safari Storme LX,2014,540000,0.03283221547023118,0.3333333333333333,0.5218120805369127,0.286764705882353,320.0,7,True,False,False,True,False,True,False,True,False,False
Maruti Swift VDI BSIV,2015,459999,0.04236427198812433,0.6,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Renault KWID RXL,2019,325000,0.006227186611400509,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Omni MPI STD BSIV,2016,240000,0.01694545460707592,0.4,0.057718120805369116,0.0038126361655773655,59.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra KUV 100 mFALCON G80 K2,2017,400000,0.013556278956269466,0.4321428571428571,0.19261744966442954,0.1339869281045752,115.0,6,False,False,True,True,False,True,False,True,False,False
Maruti Alto LXI,2004,70000,0.02965486329760012,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift Dzire VXi,2009,250000,0.033891332861108195,0.41666666666666663,0.22617449664429531,0.14433551198257083,114.0,5,False,False,True,True,False,True,False,False,False,False
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,910000,0.033891332861108195,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,8,True,False,False,True,False,True,False,True,False,False
Maruti Swift Dzire VDI,2018,720000,0.010590750261813818,0.6761904761904761,0.2093959731543624,0.11225490196078432,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire ZDI,2015,590000,0.021181924170583986,0.633095238095238,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Chevrolet Tavera Neo 3 10 Seats BSIII,2015,434000,0.05083721111514047,0.3233333333333333,0.6291946308724832,0.10784313725490201,171.0,10,True,False,False,True,False,True,False,False,False,False
Mahindra Bolero DI BSIII,2006,145000,0.0720195589326808,0.32380952380952377,0.6372483221476509,0.08224400871459696,180.0,7,True,False,False,True,False,True,False,False,False,False
Mahindra KUV 100 G80 K4 Plus 5Str,2018,445000,0.008345421393154542,0.4321428571428571,0.19261744966442954,0.1339869281045752,115.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Santro Xing GL Plus LPG,2011,191000,0.02965486329760012,0.3202380952380952,0.15503355704697988,0.0797930283224401,96.1,5,False,True,False,True,False,True,False,False,False,False
Ford Figo Aspire 1.5 TDCi Titanium,2018,372000,0.021181924170583986,0.6149999999999999,0.2932885906040268,0.18028322440087152,215.0,5,True,False,False,True,False,True,True,False,False,False
Maruti Wagon R LXI,2005,65000,0.03812780242461626,0.44999999999999996,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,True,False,False
Ford Figo Diesel LXI,2015,300000,0.0593101502421566,0.47619047619047616,0.2600671140939598,0.0959967320261438,160.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Scorpio 2.6 DX,2003,125000,0.05083721111514047,0.30238095238095236,0.6661073825503355,0.22821350762527237,28.3,8,True,False,False,True,False,True,False,False,False,True
Tata Tigor 1.2 Revotron XZ Option,2017,520000,0.01694545460707592,0.48333333333333334,0.1929530201342282,0.13943355119825712,114.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 LXI,2014,190000,0.02965486329760012,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,True
Datsun RediGO 1.0 S,2018,310000,0.0029651050474992966,0.5357142857142857,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,False,False,False
Toyota Innova 2.5 VX 8 STR BSIV,2012,750000,0.03812780242461626,0.3047619047619048,0.6275167785234899,0.18845315904139437,20.4,8,True,False,False,True,False,True,False,False,False,False
Mahindra TUV 300 mHAWK100 T8 AMT,2016,750000,0.046600741551632394,0.44023809523809515,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,False,False,False,False,False
Maruti Alto K10 VXI,2019,350000,0.006354280698305751,0.5702380952380952,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,True,False,True,False,False,False,False
